from,to,w
14867,17165,0.856885556
14867,26809,0.93101239
14867,16335,0.570708313
14867,24668,0.047590644
14867,18820,0.455192846
14867,23484,0.28843119
14867,27764,0.154149925
14868,22479,0.296461574
14871,26752,0.839674368
14872,21760,0.814080292
14873,15804,0.168404697
14873,27622,0.241143852
14873,23995,0.001946421
14873,26344,0.011465397
14874,20455,0.252645106
14875,19127,0.425892012
14876,28205,0.572742388
14876,27383,0.690345046
14876,16180,0.641400101
14876,17898,0.534613729
14876,15595,0.981754131
14876,20257,0.586758051
14877,16055,0.338371968
14878,24208,0.191347837
14879,18959,0.385408763
14879,17146,0.933913847
14880,20676,0.2918482
14881,25931,0.700211566
14881,17868,0.737962608
14881,17451,0.033956197
14881,27709,0.1323723
14881,20186,0.443789797
14881,16457,0.324184296
14881,19445,0.551944793
14884,16574,0.802298647
14885,26477,0.009428758
14886,16893,0.045635604
14886,25525,0.196079757
14886,24681,0.157270938
14886,17803,0.103167256
14886,17965,0.818114731
14887,21849,0.426528911
14887,22698,0.873751028
14888,16152,0.777296099
14889,22631,0.67107689
14889,18341,0.869361695
14890,24089,0.386938131
14890,25704,0.718220879
14891,22311,0.439887326
14891,19971,0.463784185
14891,27796,0.029604016
14892,16957,0.682513807
14892,25081,0.689765694
14892,25248,0.80166918
14892,25009,0.814429102
14893,26709,0.551182373
14893,18374,0.636872074
14893,17167,0.899103309
14894,25903,0.708639055
14894,28269,0.316819145
14894,24061,0.646733531
14895,18384,0.333411798
14895,16016,0.414000044
14895,21158,0.477284414
14895,21999,0.122502459
14895,15551,0.9909754
14895,18906,0.4608553
14895,20086,0.487479676
14895,16846,0.47273846
14895,23665,0.043502669
14896,18174,0.411741978
14896,14914,0.03662776
14898,19857,0.697901087
14898,15804,0.507605211
14898,27121,0.07952166
14898,27758,0.791929337
14898,21257,0.136468443
14898,20339,0.44676758
14899,16937,0.820567107
14899,22948,0.775707813
14899,26286,0.867140721
14900,19327,0.956981409
14901,22718,0.979278091
14901,25798,0.418250254
14901,23843,0.046531964
14901,15211,0.371685477
14901,24313,0.673957472
14901,24406,0.693980723
14901,16452,0.330853534
14901,27074,0.116585651
14901,21126,0.19683889
14904,17592,0.29719528
14904,19138,0.097389462
14907,27705,0.818227392
14907,17647,0.697264731
14907,22810,0.82681658
14907,16406,0.894876582
14909,24125,0.405817347
14910,20759,0.461966662
14910,27714,0.74379157
14910,26409,0.079374173
14911,17307,0.058035034
14911,22498,0.428748022
14911,20200,0.196182236
14911,19228,0.049567799
14911,22141,0.719128973
14911,27616,0.945584177
14911,20417,0.264652101
14911,23400,0.20486636
14911,19552,0.95098741
14911,22611,0.234025836
14911,24937,0.596466978
14911,15639,0.824735174
14912,24685,0.260258966
14912,27715,0.667019103
14912,25893,0.373633145
14912,25960,0.646600013
14912,25500,0.568628485
14912,19865,0.45128094
14912,23942,0.980700264
14912,21766,0.10544826
14912,21798,0.904324097
14912,22226,0.730592082
14912,22688,0.627891643
14912,21057,0.43483616
14914,15121,0.516114948
14914,24529,0.664632882
14914,26529,0.477742876
14915,28027,0.140618893
14915,19100,0.176447596
14916,21773,0.607386029
14916,16644,0.90908987
14916,18224,0.578741265
14916,20459,0.098961535
14916,26262,0.326617206
14916,23193,0.001507259
14917,19546,0.628649115
14919,28108,0.668183668
14920,17762,0.464908159
14920,25817,0.692685915
14920,21139,0.917026162
14920,21123,0.33349502
14920,17773,0.136286081
14920,25830,0.756662919
14920,21732,0.774515884
14920,18019,0.673231209
14920,18296,0.68798949
14920,23196,0.243166445
14920,24005,0.796648243
14920,18920,0.145390222
14921,20920,0.759578881
14922,24681,0.042980603
14922,25490,0.198324083
14922,17191,0.498039115
14922,23272,0.509525582
14922,23973,0.282458763
14922,17966,0.314921191
14923,18128,0.019749644
14923,17479,0.498053356
14923,17528,0.761564302
14923,17967,0.818074511
14924,20650,0.314779905
14926,19254,0.187635236
14926,22860,0.880512817
14927,19573,0.147660684
14927,18556,0.033108469
14929,24232,0.359816567
14930,23954,0.374718489
14930,20363,0.302699133
14930,22666,0.470212185
14932,20540,0.992183333
14932,24053,0.130882284
14933,18423,0.382532747
14933,22156,0.988110271
14933,23910,0.3877121
14933,25953,0.866516397
14933,24703,0.167360139
14937,25306,0.565609291
14937,17999,0.956655141
14937,15072,0.780387691
14938,24018,0.715129929
14938,21938,0.189680315
14939,16858,0.848546743
14939,16335,0.229611703
14939,21546,0.800060006
14941,24419,0.690073251
14941,18690,0.922066734
14941,23688,0.949688253
14941,23340,0.601049415
14941,23619,0.691474893
14941,26077,0.349359108
14941,22476,0.683148386
14941,15592,0.534710017
14941,20985,0.263135571
14941,25286,0.973647077
14942,17657,0.461243462
14942,26706,0.147925356
14942,19773,0.222684914
14942,24562,0.865766052
14942,21925,0.570829011
14942,19656,0.891849876
14942,23794,0.370929794
14942,23575,0.038307002
14942,25081,0.114577953
14942,22581,0.456822057
14942,27983,0.350019883
14943,18457,0.724775884
14944,22168,0.869957518
14944,18744,0.874918749
14944,21029,0.364660699
14944,21746,0.988419387
14944,19371,0.74004201
14944,28044,0.624798009
14946,21909,0.361998076
14946,21713,0.575221625
14946,23886,0.52487507
14946,21849,0.816292989
14947,26222,0.372940754
14947,20577,0.736118584
14947,25982,0.18177548
14947,24771,0.737706204
14948,15182,0.379783226
14949,18940,0.91020302
14949,22618,0.410454514
14950,26095,0.371886465
14952,23034,0.949950384
14953,25999,0.035354921
14954,25962,0.060979499
14954,24939,0.759376243
14954,15128,0.717469089
14954,17509,0.208124085
14954,15056,0.393341755
14954,23372,0.083384916
14954,19871,0.783383681
14954,20430,0.897972638
14954,18046,0.118473982
14954,17177,0.454074906
14954,23574,0.443217048
14955,20904,0.16229649
14955,18738,0.311698342
14955,22012,0.428110729
14955,26358,0.226448959
14955,26116,0.787513433
14955,26260,0.079885166
14955,21505,0.733962593
14957,25010,0.571745578
14957,17353,0.161828807
14957,27523,0.952193383
14957,22246,0.612241767
14957,15973,0.18793057
14957,20643,0.677964221
14958,19942,0.498972564
14958,16293,0.098895892
14958,16298,0.964395174
14959,19140,0.835469388
14959,19813,0.396240401
14959,17145,0.158062123
14959,27042,0.36546441
14959,16900,0.366015458
14959,18411,0.397845892
14959,20313,0.746134644
14959,18547,0.580824512
14959,17214,0.666858906
14960,22998,0.263567665
14960,24180,0.391224643
14961,26324,0.280867048
14961,26670,0.055252212
14961,26147,0.351100853
14961,23623,0.090265239
14961,27087,0.153415745
14962,16629,0.56958523
14963,16314,0.027594887
14963,17170,0.126752082
14964,17141,0.156334631
14964,20146,0.972870216
14964,20363,0.618917178
14964,28099,0.41502741
14964,17857,0.459907001
14964,17020,0.08845943
14964,27790,0.184453259
14964,22666,0.500243851
14964,24543,0.852655678
14964,18864,0.200108885
14965,18225,0.338599814
14965,20677,0.055524307
14965,21636,0.615097174
14965,21335,0.978913855
14965,20336,0.370671145
14965,21814,0.850498195
14965,23942,0.800375197
14968,19037,0.795923095
14969,17241,0.373638363
14969,18675,0.948310319
14969,17568,0.640974064
14969,20479,0.935865869
14969,19861,0.547652124
14969,23176,0.773542749
14969,24148,0.287851153
14969,26626,0.231802512
14969,27173,0.03088485
14969,23788,0.316065899
14969,22543,0.467619773
14969,27902,0.873206121
14969,26851,0.510285525
14969,24900,0.100582573
14969,25699,0.028526349
14970,22328,0.869057534
14970,26131,0.246138984
14970,23846,0.920771465
14970,19611,0.275857963
14970,17795,0.509318582
14970,21326,0.290792347
14970,16464,0.347084871
14970,21910,0.94594854
14971,20302,0.740196745
14971,21165,0.647820055
14971,20262,0.958992983
14971,25306,0.273055348
14971,20745,0.770620105
14971,18346,0.449603154
14971,18970,0.979556183
14971,18369,0.730888799
14971,20534,0.259339277
14971,25254,0.996837892
14971,25301,0.747357046
14971,23329,0.683168165
14971,25735,0.377688617
14971,26111,0.453505376
14971,20545,0.108240608
14971,27194,0.903566954
14971,19371,0.288912948
14971,17056,0.035375848
14971,18469,0.591180784
14971,17223,0.688711312
14971,16938,0.067712131
14971,27995,0.259166992
14971,19417,0.627293426
14971,16331,0.096461734
14971,20948,0.102589379
14971,19004,0.080316738
14971,24345,0.827953356
14971,15549,0.412149838
14971,18669,0.456396538
14971,22464,0.291366915
14972,21438,0.349105852
14974,26798,0.466178144
14974,22897,0.212894839
14974,23061,0.802658842
14975,22988,0.788437372
14976,24069,0.093304568
14976,15513,0.916438159
14976,20258,0.078079139
14976,27117,0.438345551
14976,21183,0.562688235
14976,16581,0.293891669
14976,27867,0.277963003
14976,28166,0.940437348
14976,25862,0.708258682
14977,19445,0.579002828
14978,23375,0.199421667
14979,22724,0.769152686
14979,18051,0.235861551
14979,17524,0.759198507
14980,27898,0.916628618
14981,23048,0.068496719
14981,16152,0.331176035
14981,26691,0.370459616
14981,22581,0.295679309
14982,16095,0.20941746
14982,25617,0.808639986
14983,18458,0.354356156
14984,15024,0.812239183
14984,17731,0.280577528
14985,15212,0.754102875
14986,18752,0.987543272
14987,23104,0.135005902
14987,20974,0.703846431
14987,27409,0.877841959
14988,17264,0.658948764
14988,18133,0.632130959
14988,19375,0.544862723
14989,24774,0.212702498
14989,24918,0.926101897
14989,17742,0.974668692
14989,19864,0.96606533
14989,17310,0.185791208
14989,27025,0.897266069
14989,15244,0.129294028
14989,28176,0.410210624
14989,23099,0.974706714
14989,15308,0.738283483
14989,23896,0.510781734
14989,24360,0.755580142
14989,27490,0.360437765
14989,15346,0.197730585
14989,15350,0.42649041
14990,15061,0.640158015
14990,17383,0.796185344
14991,25762,0.399019605
14991,20737,0.97089143
14991,27495,0.04335298
14991,15829,0.788833144
14991,27313,0.961651843
14991,15367,0.272511054
14992,22321,0.303306372
14993,22499,0.603337522
14993,17916,0.190777689
14993,25409,0.092081518
14993,15170,0.40574785
14993,17166,0.367083844
14993,21737,0.655548544
14993,16488,0.817671844
14994,16988,0.170126503
14994,27010,0.978468613
14994,21471,0.263401161
14995,25443,0.255491668
14995,20876,0.543644813
14995,24373,0.185361152
14995,16554,0.080326008
14995,27279,0.579533498
14995,27197,0.698521653
14995,24608,0.322285765
14995,18292,0.400224771
14995,25198,0.927919015
14996,15837,0.903049823
14996,20054,0.514735192
14996,27576,0.041486112
14997,22200,0.893880745
14997,19190,0.248574083
14997,17592,0.748404178
14997,22802,0.706096494
14997,19601,0.032191781
14997,16426,0.482492131
14997,18788,0.422014504
14997,21646,0.499112868
14997,27206,0.142673775
14997,15832,0.984681487
14997,27571,0.904590975
14997,25519,0.212749991
14997,17656,0.122552968
14997,27087,0.814114284
14998,17638,0.245110295
14998,16901,0.130685157
14998,23809,0.348149403
14998,18791,0.074101597
14998,16333,0.916472976
14998,20436,0.646533953
14998,15047,0.800659967
14998,21412,0.233752284
14998,20785,0.585000324
14998,22226,0.158447755
14998,21188,0.223062786
14999,26661,0.429374773
14999,23734,0.032460382
14999,21032,0.057562394
15001,16011,0.31016812
15001,25978,0.962080732
15001,28228,0.585785373
15001,15436,0.405152226
15003,24313,0.127824041
15003,24803,0.158162
15003,21014,0.362771818
15003,20432,0.919419962
15004,18799,0.356304008
15004,27586,0.356831885
15004,22254,0.951287933
15004,23619,0.538707082
15004,21449,0.867342993
15006,23186,0.609650073
15007,28224,0.222260167
15008,19105,0.543030172
15008,28188,0.153953006
15008,22416,0.643150809
15008,28238,0.993967536
15008,22581,0.139468309
15009,16394,0.001335593
15009,17365,0.627941169
15009,28181,0.00075993
15009,18694,0.758850725
15009,20477,0.519113056
15011,15213,0.943883394
15011,27921,0.988098369
15011,27536,0.684158451
15011,26538,0.203177914
15011,26417,0.140371809
15011,15840,0.675926417
15011,15782,0.585608837
15013,25552,0.579062196
15014,16706,0.346153998
15014,16874,0.742973912
15014,28232,0.244710186
15015,23333,0.189534645
15015,23284,0.862484896
15015,20321,0.1630766
15017,26291,0.951390532
15017,24172,0.102558942
15017,21737,0.361980774
15017,21398,0.655023655
15017,15089,0.546183454
15017,21447,0.995035782
15017,20331,0.045350311
15018,20168,0.99507377
15018,25975,0.8059829
15018,16899,0.825368077
15019,18534,0.961284518
15019,20367,0.276306987
15019,21745,0.505456853
15020,15037,0.222452464
15020,17044,0.228439222
15020,17143,0.085888447
15020,24658,0.07373125
15022,28147,0.152141512
15022,21633,0.326987247
15022,16333,0.091902884
15022,24624,0.676185943
15022,21053,0.586152736
15022,25402,0.075847775
15022,18663,0.25989632
15022,15478,0.412933958
15023,21404,0.582793447
15023,16092,0.558735705
15024,26887,0.340823178
15024,20652,0.430077088
15026,15561,0.719075485
15027,25272,0.149099273
15027,27108,0.264670771
15027,26027,0.343632237
15027,22968,0.836530789
15027,17597,0.986355532
15029,19024,0.473413081
15030,21279,0.662174316
15030,20286,0.349114596
15030,20232,0.052669984
15030,27924,0.259505531
15030,17598,0.344290401
15031,15629,0.534434564
15031,27557,0.055889707
15031,26896,0.000902973
15031,24241,0.740443261
15031,25754,0.546264752
15031,23273,0.604004489
15031,26177,0.664239129
15031,25445,0.242578798
15031,27681,0.82134217
15031,27853,0.639605027
15032,26075,0.929513377
15032,15535,0.2563351
15033,18610,0.577316046
15035,16867,0.123964874
15036,27497,0.652075948
15036,16206,0.456973707
15037,27482,0.880411466
15037,19496,0.584680191
15037,18560,0.965517404
15037,17216,0.951181258
15037,18575,0.512930526
15037,22205,0.901071279
15037,25760,0.809918016
15037,26077,0.690769658
15038,25771,0.367878061
15038,21663,0.334190042
15038,18202,0.515220864
15038,20608,0.555247164
15041,15607,0.283674727
15041,25566,0.069036381
15042,17918,0.623985602
15043,15968,0.817225229
15043,21984,0.977035701
15045,16131,0.216551009
15046,22286,0.298426191
15046,16943,0.259639189
15047,28156,0.238262878
15047,23075,0.141564764
15047,16941,0.436764057
15047,23361,0.007961989
15047,25901,0.09581489
15047,18280,0.482399004
15047,28055,0.264558799
15047,22276,0.197100159
15047,15141,0.398275643
15047,17965,0.251425857
15047,21798,0.514491713
15048,17859,0.139034611
15048,18710,0.102228696
15048,20574,0.162741146
15048,23568,0.06539235
15048,18231,0.117209803
15048,25411,0.71567113
15048,18279,0.184590723
15050,26457,0.775898637
15050,18173,0.416655958
15052,22582,0.464031713
15052,22317,0.56136078
15052,27142,0.405509626
15052,21442,0.164385041
15052,16766,0.271424792
15052,17946,0.924464121
15052,27495,0.939758928
15052,17015,0.997219434
15052,20737,0.255469101
15053,20481,0.71289715
15053,16588,0.790036675
15055,24428,0.949366504
15055,25998,0.167398486
15055,16349,0.842948136
15055,26892,0.815176297
15055,18908,0.872951041
15055,21944,0.566549762
15055,22723,0.179733218
15056,23085,0.314045077
15056,25299,0.272050373
15056,24939,0.3923215
15056,25999,0.22051872
15056,24798,0.681878057
15056,24617,0.670586613
15056,19056,0.859179009
15056,18714,0.699482848
15056,18046,0.087289784
15056,22884,0.684193615
15056,23372,0.531674484
15057,22616,0.984998679
15058,27967,0.621821644
15058,24263,0.123417628
15059,27669,0.460742355
15059,26458,0.524954634
15060,15833,0.24661599
15061,26196,0.380255267
15062,19546,0.491369069
15063,15915,0.290723791
15063,23513,0.847782417
15063,19491,0.360188594
15064,26069,0.575019825
15064,25318,0.895522021
15064,18319,0.544534401
15064,15082,0.043622162
15064,24062,0.4779994
15064,22511,0.665441269
15064,23997,0.661122794
15064,16814,0.878259958
15064,22184,0.026239483
15064,22678,0.801427741
15066,19990,0.364823223
15067,15749,0.444503004
